source,method,metric,kind,n,value,observed_std,ci_low,ci_high,n_draws,combo_id,cohort,cancer,cancer_prefix,norm,model,off_aug,batch,data_type,model_type,title
real,LOGIS,f1_score,observed,20.0,0.4066666666666666,0.17146428199482244,,,5.0,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,47.303030303030305,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,47.838383838383834,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,48.37373737373737,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,48.90909090909091,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,49.44444444444444,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,49.97979797979798,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,50.515151515151516,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,51.05050505050505,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,51.58585858585859,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,52.121212121212125,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,52.656565656565654,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,53.19191919191919,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,53.72727272727273,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,54.26262626262626,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,54.7979797979798,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,55.333333333333336,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,55.86868686868687,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,56.4040404040404,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,56.93939393939394,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,57.474747474747474,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,58.01010101010101,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,58.54545454545455,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,59.08080808080808,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,59.61616161616162,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,60.15151515151515,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,60.686868686868685,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,61.22222222222222,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,61.75757575757576,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,62.292929292929294,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,62.82828282828283,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,63.36363636363637,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,63.898989898989896,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,64.43434343434343,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,64.96969696969697,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,65.5050505050505,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,66.04040404040404,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,66.57575757575758,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,67.11111111111111,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,67.64646464646464,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,68.18181818181819,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,68.71717171717171,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,69.25252525252526,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,69.78787878787878,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,70.32323232323233,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,70.85858585858585,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,71.39393939393939,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,71.92929292929293,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,72.46464646464646,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,accuracy,fitted,73.0,0.5852076351416147,,0.5852076351416147,0.5852076351416147,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,auc,observed,20.0,0.44000000000000006,0.14317821063276354,,,5.0,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,auc,observed,25.0,0.6066666666666667,0.07601169500660913,,,5.0,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,auc,observed,30.0,0.6372222222222224,0.10647624785849982,,,5.0,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,auc,observed,34.0,0.5244444444444444,0.24681927211305793,,,5.0,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,auc,observed,39.0,0.6,0.09213893494789996,,,5.0,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,auc,observed,44.0,0.6375,0.15066519173319362,,,5.0,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,auc,observed,49.0,0.6027333333333333,0.08053411975333466,,,5.0,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,auc,observed,54.0,0.6056000000000001,0.05976546754699672,,,5.0,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,auc,observed,59.0,0.641936507936508,0.030582321816032206,,,5.0,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,auc,observed,63.0,0.6147619047619048,0.05567900117261214,,,5.0,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,auc,observed,68.0,0.6541496598639456,0.03269413516449529,,,5.0,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,auc,observed,73.0,0.6144897959183673,0.035940609416756066,,,5.0,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,auc,fitted,20.0,0.4399982157746184,,-2.4139096129394042e+20,2.4139096129394042e+20,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,auc,fitted,20.535353535353536,0.49731905111064745,,-1.5731518495678883e+20,1.5731518495678883e+20,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,auc,fitted,21.07070707070707,0.5348688575617875,,-1.0365879160259161e+20,1.0365879160259161e+20,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,auc,fitted,21.606060606060606,0.5597333499292758,,-6.902197038985918e+19,6.902197038985918e+19,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,auc,fitted,22.141414141414142,0.5763673146630335,,-4.641855624472758e+19,4.641855624472758e+19,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,auc,fitted,22.67676767676768,0.5876040653027151,,-3.151464641302249e+19,3.151464641302249e+19,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,auc,fitted,23.21212121212121,0.5952655743008245,,-2.1590255372155662e+19,2.1590255372155662e+19,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,auc,fitted,23.747474747474747,0.6005358120682873,,-1.4919294643167855e+19,1.4919294643167855e+19,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,auc,fitted,24.282828282828284,0.6041918843653592,,-1.0394835914540288e+19,1.0394835914540288e+19,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
real,LOGIS,auc,fitted,24.81818181818182,0.6067487381143045,,-7.299758586661392e+18,7.299758586661392e+18,,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-100:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-100,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-100
