source,method,metric,fit_ok,a,b,c,combo_id,cohort,cancer,cancer_prefix,norm,model,off_aug,batch,data_type,model_type,title
real,LOGIS,f1_score,True,0.42055184611059476,3.193634364585056e+58,-45.553752042800035,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-50
generated,SVM,accuracy,True,-1000.2645514351169,1000.7414431381343,-6.737886062169849e-05,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-50
generated,SVM,auc,True,-0.031915048725023265,6.630227703456977,-0.7952005947108377,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-50
generated,KNN,f1_score,True,-1065.6110265835407,1066.1698307099634,-6.877858386068748e-05,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-50
generated,KNN,accuracy,True,-980.3344507870378,980.8692289045758,-7.091421709890766e-05,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-50
generated,KNN,auc,True,-1.0008377317702075,1.6260213747151755,-0.07017042377545685,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-50
generated,RF,f1_score,True,-0.700596092035442,1.322382199510088,-0.07032204698386034,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-50
generated,RF,accuracy,True,-1.4902197371919739,2.063050660602798,-0.036580460612288035,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-50
generated,RF,auc,True,-0.0845477806746215,1.1021238823126824,-0.31530932697048875,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-50
generated,XGB,f1_score,True,-0.0337154729457976,1.1161689865482292,-0.2766684370816615,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-50
generated,XGB,accuracy,True,-0.03650451979213996,1.0902445496937279,-0.2710415263847671,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-50
generated,XGB,auc,True,-0.06552580467593608,1.4680092808572143,-0.3625982556068074,fivesubtypes_rna_cvae:SKCM:TC:offaug_AE_head_2:CVAE1-50:batch1,fivesubtypes_rna_cvae,SKCM,SKCM_5-2_filtered,TC,CVAE1-50,offaug_AE_head_2,1,miRNA,CVAE,SKCM | TC | offaug_AE_head_2 | CVAE1-50
